<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
TAI.2353-TAI;D;20100907;000000;80.00000;81.60000;79.90000;80.90000
TAI.2353-TAI;D;20100908;000000;81.00000;81.50000;80.40000;80.80000
TAI.2353-TAI;D;20100909;000000;81.90000;82.00000;80.00000;80.40000
TAI.2353-TAI;D;20100910;000000;80.90000;81.40000;78.50000;78.90000
TAI.2353-TAI;D;20100913;000000;80.10000;81.30000;79.40000;80.50000
TAI.2353-TAI;D;20100914;000000;81.00000;82.20000;80.50000;82.00000
TAI.2353-TAI;D;20100915;000000;83.00000;84.50000;81.60000;82.10000
TAI.2353-TAI;D;20100916;000000;82.70000;82.70000;81.00000;81.10000
TAI.2353-TAI;D;20100917;000000;81.70000;81.90000;80.50000;81.00000
TAI.2353-TAI;D;20100920;000000;81.30000;82.20000;81.00000;82.00000
TAI.2353-TAI;D;20100921;000000;82.90000;83.10000;81.80000;81.90000
TAI.2353-TAI;D;20100923;000000;81.90000;81.90000;78.70000;79.60000
TAI.2353-TAI;D;20100924;000000;79.00000;79.10000;77.10000;77.40000
TAI.2353-TAI;D;20100927;000000;78.30000;78.40000;76.00000;76.30000
TAI.2353-TAI;D;20100928;000000;76.10000;76.60000;75.60000;76.30000
TAI.2353-TAI;D;20100929;000000;76.90000;78.50000;76.60000;77.60000
TAI.2353-TAI;D;20100930;000000;78.50000;80.20000;78.20000;79.40000
TAI.2353-TAI;D;20101001;000000;80.00000;80.20000;78.80000;79.30000
TAI.2353-TAI;D;20101004;000000;80.00000;80.30000;79.50000;79.60000
TAI.2353-TAI;D;20101005;000000;79.60000;79.60000;78.10000;78.90000
TAI.2353-TAI;D;20101006;000000;80.60000;81.20000;79.80000;79.90000
TAI.2353-TAI;D;20101007;000000;80.20000;80.20000;79.00000;79.70000
TAI.2353-TAI;D;20101008;000000;78.60000;79.00000;77.10000;77.70000
TAI.2353-TAI;D;20101011;000000;78.50000;79.60000;78.50000;79.00000
TAI.2353-TAI;D;20101012;000000;78.80000;79.10000;77.50000;78.20000
TAI.2353-TAI;D;20101013;000000;78.60000;78.60000;77.80000;78.10000
TAI.2353-TAI;D;20101014;000000;79.00000;79.60000;78.80000;79.00000
TAI.2353-TAI;D;20101015;000000;78.70000;79.10000;77.80000;78.70000
TAI.2353-TAI;D;20101018;000000;79.10000;79.20000;78.00000;78.70000
TAI.2353-TAI;D;20101019;000000;78.50000;78.60000;78.00000;78.40000
TAI.2353-TAI;D;20101020;000000;79.00000;80.90000;78.50000;80.50000
TAI.2353-TAI;D;20101021;000000;82.10000;83.10000;82.10000;83.00000
TAI.2353-TAI;D;20101022;000000;83.00000;83.30000;82.00000;83.00000
TAI.2353-TAI;D;20101025;000000;84.00000;88.80000;84.00000;87.10000
TAI.2353-TAI;D;20101026;000000;87.70000;88.00000;86.40000;87.70000
TAI.2353-TAI;D;20101027;000000;87.90000;88.60000;86.70000;87.00000
TAI.2353-TAI;D;20101028;000000;87.90000;88.00000;85.70000;86.30000
TAI.2353-TAI;D;20101029;000000;87.60000;90.10000;86.80000;88.90000
TAI.2353-TAI;D;20101101;000000;90.70000;93.00000;90.60000;92.90000
TAI.2353-TAI;D;20101102;000000;92.10000;92.50000;90.60000;91.30000
TAI.2353-TAI;D;20101103;000000;92.10000;92.90000;90.40000;91.00000
TAI.2353-TAI;D;20101104;000000;91.90000;93.10000;91.00000;91.10000
TAI.2353-TAI;D;20101105;000000;92.70000;92.70000;91.30000;92.00000
TAI.2353-TAI;D;20101108;000000;92.00000;92.00000;87.90000;89.30000
TAI.2353-TAI;D;20101109;000000;88.90000;89.00000;87.40000;87.90000
TAI.2353-TAI;D;20101110;000000;88.10000;91.20000;88.10000;90.30000
TAI.2353-TAI;D;20101111;000000;86.20000;90.00000;86.20000;89.40000
TAI.2353-TAI;D;20101112;000000;87.90000;89.20000;87.70000;88.50000
TAI.2353-TAI;D;20101115;000000;88.60000;90.00000;88.50000;89.50000
TAI.2353-TAI;D;20101116;000000;90.00000;92.80000;88.00000;91.90000
TAI.2353-TAI;D;20101117;000000;91.50000;92.60000;89.80000;89.90000
TAI.2353-TAI;D;20101118;000000;89.90000;90.80000;88.50000;88.60000
TAI.2353-TAI;D;20101119;000000;89.80000;91.00000;88.80000;88.90000
TAI.2353-TAI;D;20101122;000000;90.00000;91.20000;89.70000;90.60000
TAI.2353-TAI;D;20101123;000000;90.60000;91.40000;89.60000;89.80000
TAI.2353-TAI;D;20101124;000000;89.50000;90.60000;89.50000;89.60000
TAI.2353-TAI;D;20101125;000000;90.40000;91.80000;90.10000;91.00000
TAI.2353-TAI;D;20101126;000000;91.90000;95.50000;91.10000;94.00000
TAI.2353-TAI;D;20101129;000000;95.10000;95.10000;92.10000;92.80000
TAI.2353-TAI;D;20101130;000000;93.10000;93.60000;90.00000;90.00000
TAI.2353-TAI;D;20101201;000000;91.00000;92.80000;91.00000;92.40000
TAI.2353-TAI;D;20101202;000000;93.40000;94.20000;93.20000;94.00000
TAI.2353-TAI;D;20101203;000000;95.50000;95.90000;93.30000;95.00000
