<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
US2.AAPL;D;20100712;000000;258.45000;261.85000;254.86000;257.40000
US2.AAPL;D;20100713;000000;256.25000;256.40000;246.43000;252.08000
US2.AAPL;D;20100714;000000;249.49000;255.80000;249.00000;252.72700
US2.AAPL;D;20100715;000000;248.19000;252.75000;247.30000;251.45000
US2.AAPL;D;20100716;000000;253.18000;254.97000;248.41000;249.98000
US2.AAPL;D;20100719;000000;249.88000;249.88000;239.60000;245.58000
US2.AAPL;D;20100720;000000;242.82000;252.90000;240.01000;251.89000
US2.AAPL;D;20100721;000000;265.09000;265.15000;254.00000;254.24000
US2.AAPL;D;20100722;000000;257.68000;260.00000;255.31000;259.02400
US2.AAPL;D;20100723;000000;257.09000;260.38000;256.28000;259.94000
US2.AAPL;D;20100726;000000;260.09830;260.09980;257.71000;259.28000
US2.AAPL;D;20100727;000000;261.02000;264.80000;260.30000;264.08000
US2.AAPL;D;20100728;000000;263.67000;265.99000;260.25000;260.96000
US2.AAPL;D;20100729;000000;260.71000;262.65000;256.10000;258.11000
US2.AAPL;D;20100730;000000;255.89250;259.69000;254.90000;257.25000
US2.AAPL;D;20100802;000000;260.45000;262.59000;259.62000;261.85000
US2.AAPL;D;20100803;000000;261.01000;263.26000;259.42000;261.93000
US2.AAPL;D;20100804;000000;262.84000;264.28000;260.31100;262.98000
US2.AAPL;D;20100805;000000;261.64000;263.18000;260.55000;261.70000
US2.AAPL;D;20100806;000000;259.79930;261.49000;257.63000;260.09100
US2.AAPL;D;20100809;000000;261.49000;262.15000;259.57000;261.75000
US2.AAPL;D;20100810;000000;259.75000;260.45000;257.55000;259.41000
US2.AAPL;D;20100811;000000;255.33060;255.69000;249.81000;250.19000
US2.AAPL;D;20100812;000000;246.69000;253.10000;246.12000;251.79000
US2.AAPL;D;20100813;000000;251.65000;251.88000;249.09000;249.10000
US2.AAPL;D;20100816;000000;247.58000;250.01000;246.62000;247.64000
US2.AAPL;D;20100817;000000;250.08000;254.63000;249.20000;251.97000
US2.AAPL;D;20100818;000000;252.74000;254.67000;251.58000;253.07000
US2.AAPL;D;20100819;000000;252.75000;253.48000;248.68000;249.88000
US2.AAPL;D;20100820;000000;249.43000;251.36000;249.00000;249.64000
US2.AAPL;D;20100823;000000;251.82000;252.00000;245.25000;245.80000
US2.AAPL;D;20100824;000000;242.90000;243.00000;238.65000;239.93000
US2.AAPL;D;20100825;000000;238.04000;243.99000;237.20000;242.89000
US2.AAPL;D;20100826;000000;245.48000;245.75000;240.28000;240.28000
US2.AAPL;D;20100827;000000;241.76000;242.61000;235.56000;241.62000
US2.AAPL;D;20100830;000000;241.17000;245.75000;241.00000;242.50000
US2.AAPL;D;20100831;000000;242.03000;244.56000;240.35000;243.10000
US2.AAPL;D;20100901;000000;247.47000;251.46000;246.28000;250.33000
US2.AAPL;D;20100902;000000;251.26230;252.17000;248.57000;252.17000
US2.AAPL;D;20100903;000000;255.09000;258.78000;254.50000;258.77000
US2.AAPL;D;20100907;000000;256.77000;259.53000;256.25000;257.81000
US2.AAPL;D;20100908;000000;259.78000;264.38990;259.10000;262.92000
US2.AAPL;D;20100909;000000;265.11000;266.52000;263.02000;263.07000
US2.AAPL;D;20100910;000000;263.25000;264.50000;261.40000;263.41000
US2.AAPL;D;20100913;000000;265.82000;268.28000;265.76000;267.04000
US2.AAPL;D;20100914;000000;266.28000;269.17000;265.52000;268.06000
US2.AAPL;D;20100915;000000;268.00000;270.38000;267.84000;270.22000
US2.AAPL;D;20100916;000000;270.27000;276.67000;269.50000;276.57000
US2.AAPL;D;20100917;000000;277.69000;277.96000;273.70000;275.37000
US2.AAPL;D;20100920;000000;276.10000;283.78000;275.85000;283.23000
US2.AAPL;D;20100921;000000;283.86000;287.35000;282.79000;283.77000
US2.AAPL;D;20100922;000000;282.71000;287.98000;282.41000;287.75000
US2.AAPL;D;20100923;000000;286.33000;292.76000;286.00000;288.92000
US2.AAPL;D;20100924;000000;292.00000;293.53000;290.55000;292.32000
US2.AAPL;D;20100927;000000;293.97500;294.73000;291.01000;291.16400
US2.AAPL;D;20100928;000000;291.77000;291.77000;275.00000;286.86000
US2.AAPL;D;20100929;000000;287.16000;289.81000;286.00000;287.37000
US2.AAPL;D;20100930;000000;288.96000;290.00000;281.25000;283.75000
US2.AAPL;D;20101001;000000;286.42000;286.58000;281.35000;282.52000
US2.AAPL;D;20101004;000000;281.67000;282.90000;277.77000;278.64000
US2.AAPL;D;20101005;000000;282.00000;289.41000;281.82050;288.94000
US2.AAPL;D;20101006;000000;289.81660;291.99000;285.26000;289.19000
US2.AAPL;D;20101007;000000;290.33620;290.48000;286.91000;289.22000
