<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
comex.GC;D;20110202;000000;1340.60000;1340.60000;1327.30000;1332.90000
comex.GC;D;20110203;000000;1333.00000;1356.60000;1325.40000;1351.80000
comex.GC;D;20110204;000000;1351.90000;1361.00000;1345.50000;1349.10000
comex.GC;D;20110206;000000;1347.60000;1349.30000;1344.10000;1348.80000
comex.GC;D;20110207;000000;1348.80000;1354.50000;1345.50000;1351.20000
comex.GC;D;20110208;000000;1351.30000;1368.70000;1348.90000;1364.30000
comex.GC;D;20110209;000000;1364.40000;1367.70000;1358.30000;1361.50000
comex.GC;D;20110210;000000;1361.50000;1366.80000;1351.40000;1362.40000
comex.GC;D;20110211;000000;1362.60000;1369.70000;1354.30000;1356.70000
comex.GC;D;20110213;000000;1358.00000;1359.80000;1354.40000;1359.40000
comex.GC;D;20110214;000000;1359.50000;1367.50000;1356.80000;1365.80000
comex.GC;D;20110215;000000;1365.80000;1377.50000;1364.30000;1374.10000
comex.GC;D;20110216;000000;1374.10000;1382.70000;1368.30000;1377.50000
comex.GC;D;20110217;000000;1377.50000;1386.00000;1376.70000;1385.40000
comex.GC;D;20110218;000000;1385.30000;1392.60000;1382.00000;1389.40000
comex.GC;D;20110220;000000;1391.10000;1396.70000;1390.20000;1394.90000
comex.GC;D;20110221;000000;1394.80000;1411.50000;1394.80000;1402.30000
comex.GC;D;20110222;000000;1402.30000;1407.00000;1393.30000;1398.80000
comex.GC;D;20110223;000000;1398.80000;1417.30000;1398.20000;1411.40000
comex.GC;D;20110224;000000;1411.40000;1418.80000;1392.20000;1407.50000
comex.GC;D;20110225;000000;1407.70000;1412.40000;1400.30000;1410.00000
comex.GC;D;20110227;000000;1411.20000;1415.60000;1408.50000;1414.20000
comex.GC;D;20110228;000000;1414.30000;1417.00000;1405.20000;1414.10000
comex.GC;D;20110301;000000;1414.20000;1435.60000;1413.00000;1430.80000
comex.GC;D;20110302;000000;1430.80000;1441.00000;1428.20000;1431.90000
comex.GC;D;20110303;000000;1431.90000;1433.80000;1410.60000;1418.80000
comex.GC;D;20110304;000000;1418.70000;1434.00000;1415.10000;1433.10000
comex.GC;D;20110306;000000;1435.40000;1438.70000;1433.10000;1437.70000
comex.GC;D;20110307;000000;1437.50000;1445.70000;1428.30000;1430.20000
comex.GC;D;20110308;000000;1430.10000;1437.20000;1423.20000;1425.40000
comex.GC;D;20110309;000000;1425.40000;1436.80000;1424.60000;1430.60000
comex.GC;D;20110310;000000;1430.60000;1431.70000;1403.00000;1414.60000
comex.GC;D;20110311;000000;1414.50000;1424.60000;1404.80000;1419.60000
comex.GC;D;20110314;000000;1424.90000;1431.00000;1407.90000;1412.60000
comex.GC;D;20110315;000000;1412.60000;1417.50000;1380.70000;1397.90000
comex.GC;D;20110316;000000;1398.00000;1406.60000;1386.80000;1393.30000
comex.GC;D;20110317;000000;1393.20000;1413.10000;1391.60000;1410.70000
comex.GC;D;20110318;000000;1410.70000;1424.10000;1409.80000;1419.30000
comex.GC;D;20110320;000000;1424.50000;1429.70000;1423.50000;1426.30000
comex.GC;D;20110321;000000;1426.30000;1435.10000;1425.10000;1429.10000
comex.GC;D;20110322;000000;1428.90000;1432.30000;1419.50000;1427.00000
comex.GC;D;20110323;000000;1427.00000;1441.20000;1426.60000;1438.10000
comex.GC;D;20110324;000000;1438.10000;1448.60000;1423.70000;1433.80000
comex.GC;D;20110325;000000;1433.70000;1438.10000;1422.00000;1429.90000
comex.GC;D;20110327;000000;1428.50000;1430.00000;1424.30000;1426.00000
comex.GC;D;20110328;000000;1426.00000;1426.20000;1410.10000;1419.60000
comex.GC;D;20110329;000000;1419.40000;1423.50000;1411.20000;1418.30000
comex.GC;D;20110330;000000;1418.50000;1430.30000;1412.00000;1426.80000
comex.GC;D;20110331;000000;1426.40000;1440.00000;1426.20000;1434.40000
comex.GC;D;20110401;000000;1434.20000;1437.70000;1413.50000;1429.20000
comex.GC;D;20110404;000000;1432.10000;1440.30000;1431.30000;1439.60000
comex.GC;D;20110405;000000;1439.50000;1458.60000;1431.00000;1455.50000
comex.GC;D;20110406;000000;1455.70000;1467.00000;1454.10000;1455.60000
comex.GC;D;20110407;000000;1455.60000;1469.80000;1453.70000;1467.40000
comex.GC;D;20110408;000000;1467.40000;1476.40000;1466.10000;1476.40000
comex.GC;D;20110410;000000;1476.90000;1478.00000;1472.50000;1476.00000
comex.GC;D;20110411;000000;1475.90000;1477.00000;1454.70000;1457.70000
comex.GC;D;20110412;000000;1457.60000;1468.50000;1445.00000;1458.40000
comex.GC;D;20110413;000000;1458.50000;1463.70000;1452.00000;1460.10000
comex.GC;D;20110414;000000;1460.00000;1480.50000;1453.20000;1475.60000
comex.GC;D;20110415;000000;1475.60000;1489.10000;1472.20000;1487.10000
comex.GC;D;20110417;000000;1488.00000;1489.70000;1485.30000;1487.50000
comex.GC;D;20110418;000000;1487.50000;1498.60000;1477.80000;1489.20000
comex.GC;D;20110419;000000;1489.30000;1500.90000;1489.30000;1499.40000
comex.GC;D;20110420;000000;1499.40000;1508.90000;1495.40000;1506.50000
comex.GC;D;20110421;000000;1506.50000;1509.60000;1500.40000;1504.90000
comex.GC;D;20110424;000000;1511.60000;1517.10000;1509.70000;1516.70000
comex.GC;D;20110425;000000;1516.80000;1519.20000;1495.90000;1498.30000
comex.GC;D;20110426;000000;1498.30000;1510.50000;1492.00000;1509.40000
comex.GC;D;20110427;000000;1509.40000;1534.00000;1503.30000;1532.20000
comex.GC;D;20110428;000000;1532.10000;1538.80000;1524.50000;1533.90000
comex.GC;D;20110429;000000;1534.00000;1569.80000;1532.10000;1565.80000
comex.GC;D;20110501;000000;1566.80000;1577.40000;1540.30000;1549.40000
comex.GC;D;20110502;000000;1549.60000;1575.80000;1516.20000;1549.90000
comex.GC;D;20110503;000000;1550.00000;1551.40000;1527.10000;1532.40000
comex.GC;D;20110504;000000;1532.30000;1543.50000;1505.50000;1515.00000
