<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
USDJPY;W;20040906;000000;110.54000;110.65000;109.01000;109.69000
USDJPY;W;20040913;000000;109.63000;110.47000;109.26000;109.85000
USDJPY;W;20040920;000000;109.88000;110.98000;109.55000;110.82000
USDJPY;W;20040927;000000;110.82000;111.77000;109.78000;110.55000
USDJPY;W;20041004;000000;110.75000;111.52000;109.28000;109.56000
USDJPY;W;20041011;000000;109.45000;110.25000;108.78000;109.34000
USDJPY;W;20041018;000000;109.25000;109.67000;107.30000;107.67000
USDJPY;W;20041025;000000;106.78000;107.21000;105.74000;105.83000
USDJPY;W;20041101;000000;105.90000;106.96000;105.50000;105.59000
USDJPY;W;20041108;000000;105.36000;107.35000;105.25000;105.60000
USDJPY;W;20041115;000000;105.59000;105.76000;102.68000;103.12000
USDJPY;W;20041122;000000;103.25000;103.77000;102.14000;102.58000
USDJPY;W;20041129;000000;102.79000;103.65000;101.82000;102.10000
USDJPY;W;20041206;000000;102.11000;106.24000;101.88000;105.24000
USDJPY;W;20041213;000000;105.39000;105.83000;103.42000;104.19000
USDJPY;W;20041220;000000;103.95000;104.74000;103.42000;103.69000
USDJPY;W;20041227;000000;103.68000;104.33000;102.25000;102.64000
USDJPY;W;20050103;000000;102.67000;105.21000;102.33000;104.77000
USDJPY;W;20050110;000000;104.78000;104.89000;101.75000;102.08000
USDJPY;W;20050117;000000;102.00000;103.97000;101.65000;102.72000
USDJPY;W;20050124;000000;102.80000;104.39000;102.34000;103.30000
USDJPY;W;20050131;000000;103.54000;104.80000;103.30000;104.12000
USDJPY;W;20050207;000000;104.35000;106.90000;104.03000;105.73000
USDJPY;W;20050214;000000;105.44000;105.93000;104.25000;105.66000
USDJPY;W;20050221;000000;105.70000;105.87000;103.80000;105.25000
USDJPY;W;20050228;000000;105.21000;105.61000;104.04000;104.80000
USDJPY;W;20050307;000000;104.73000;105.43000;103.62000;104.02000
USDJPY;W;20050314;000000;103.83000;105.25000;103.68000;104.79000
USDJPY;W;20050321;000000;104.74000;106.65000;104.63000;106.43000
USDJPY;W;20050328;000000;106.34000;107.83000;106.31000;107.58000
USDJPY;W;20050404;000000;107.61000;108.96000;107.53000;108.25000
USDJPY;W;20050411;000000;108.23000;108.61000;107.44000;107.81000
USDJPY;W;20050418;000000;107.64000;108.12000;105.72000;106.02000
USDJPY;W;20050425;000000;105.28000;106.47000;104.65000;104.79000
USDJPY;W;20050502;000000;105.22000;105.40000;104.16000;105.08000
USDJPY;W;20050509;000000;105.09000;107.50000;104.88000;107.35000
USDJPY;W;20050516;000000;107.27000;108.36000;106.53000;108.17000
USDJPY;W;20050523;000000;108.20000;108.37000;107.19000;107.95000
USDJPY;W;20050530;000000;107.96000;108.92000;107.45000;107.77000
USDJPY;W;20050606;000000;107.85000;108.73000;106.47000;108.70000
USDJPY;W;20050613;000000;108.61000;109.78000;108.41000;108.60000
USDJPY;W;20050620;000000;108.81000;109.67000;108.12000;109.06000
USDJPY;W;20050627;000000;109.17000;111.84000;109.10000;111.81000
USDJPY;W;20050704;000000;111.67000;112.62000;111.29000;112.23000
USDJPY;W;20050711;000000;112.21000;112.45000;110.72000;112.19000
USDJPY;W;20050718;000000;112.27000;113.76000;109.84000;111.39000
USDJPY;W;20050725;000000;111.22000;112.91000;111.18000;112.52000
USDJPY;W;20050801;000000;112.55000;112.81000;110.72000;111.97000
USDJPY;W;20050808;000000;112.05000;112.66000;109.28000;109.40000
USDJPY;W;20050815;000000;109.45000;110.82000;108.97000;110.47000
USDJPY;W;20050822;000000;110.39000;110.77000;109.33000;110.23000
USDJPY;W;20050829;000000;110.16000;111.83000;109.18000;109.84000
USDJPY;W;20050905;000000;109.69000;110.79000;108.74000;109.69000
USDJPY;W;20050912;000000;109.24000;111.52000;109.13000;111.36000
USDJPY;W;20050919;000000;111.48000;112.56000;110.94000;112.54000
USDJPY;W;20050926;000000;112.48000;113.74000;112.06000;113.52000
USDJPY;W;20051003;000000;113.38000;114.45000;113.00000;113.83000
USDJPY;W;20051010;000000;113.75000;115.13000;113.51000;114.10000
USDJPY;W;20051017;000000;114.09000;116.04000;113.73000;115.93000
USDJPY;W;20051024;000000;115.90000;116.27000;114.58000;115.71000
USDJPY;W;20051031;000000;115.74000;118.38000;115.50000;118.36000
USDJPY;W;20051107;000000;118.25000;118.43000;116.83000;118.01000
USDJPY;W;20051114;000000;117.99000;119.61000;117.80000;119.13000
USDJPY;W;20051121;000000;119.18000;119.75000;118.16000;119.67000
USDJPY;W;20051128;000000;119.66000;121.26000;118.31000;120.63000
USDJPY;W;20051205;000000;121.00000;121.45000;119.95000;120.69000
USDJPY;W;20051212;000000;120.71000;121.11000;115.58000;115.68000
USDJPY;W;20051219;000000;115.58000;117.70000;115.49000;116.28000
USDJPY;W;20051226;000000;116.29000;118.22000;115.96000;117.76000
USDJPY;W;20060102;000000;117.87000;118.11000;114.18000;114.48000
USDJPY;W;20060109;000000;114.53000;114.95000;113.40000;114.22000
USDJPY;W;20060116;000000;114.19000;115.77000;113.76000;115.32000
USDJPY;W;20060123;000000;114.69000;117.48000;114.10000;117.33000
USDJPY;W;20060130;000000;117.26000;119.44000;116.66000;118.97000
USDJPY;W;20060206;000000;118.78000;119.22000;116.85000;117.89000
USDJPY;W;20060213;000000;117.79000;118.90000;116.74000;118.09000
USDJPY;W;20060220;000000;118.16000;119.04000;116.39000;116.79000
USDJPY;W;20060227;000000;116.20000;116.83000;115.43000;116.41000
USDJPY;W;20060306;000000;116.86000;119.18000;116.77000;119.04000
USDJPY;W;20060313;000000;118.90000;119.24000;115.66000;115.92000
USDJPY;W;20060320;000000;115.96000;118.54000;115.48000;117.51000
USDJPY;W;20060327;000000;117.55000;118.26000;116.23000;117.81000
USDJPY;W;20060403;000000;117.77000;118.85000;116.63000;118.32000
USDJPY;W;20060410;000000;118.13000;118.94000;117.78000;118.71000
USDJPY;W;20060417;000000;118.59000;118.63000;116.51000;116.63000
USDJPY;W;20060424;000000;115.54000;116.01000;113.62000;113.85000
USDJPY;W;20060501;000000;113.22000;114.23000;112.22000;112.60000
USDJPY;W;20060508;000000;112.02000;112.24000;109.29000;110.05000
USDJPY;W;20060515;000000;109.57000;112.28000;108.93000;111.70000
USDJPY;W;20060522;000000;111.71000;113.01000;110.93000;112.69000
USDJPY;W;20060529;000000;112.59000;113.42000;111.30000;111.75000
USDJPY;W;20060605;000000;111.66000;114.79000;111.39000;113.99000
USDJPY;W;20060612;000000;114.17000;115.50000;113.92000;115.21000
USDJPY;W;20060619;000000;115.14000;116.65000;114.34000;116.56000
USDJPY;W;20060626;000000;116.33000;116.76000;114.13000;114.46000
USDJPY;W;20060703;000000;114.36000;115.84000;113.79000;114.08000
USDJPY;W;20060710;000000;114.00000;116.46000;113.41000;116.12000
USDJPY;W;20060717;000000;116.16000;117.94000;115.78000;116.19000
USDJPY;W;20060724;000000;116.13000;117.46000;114.56000;114.67000
