<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
US2.GOOG;D;20100802;000000;489.00000;493.28000;486.94000;490.41000
US2.GOOG;D;20100803;000000;490.50000;492.46000;486.76000;489.83000
US2.GOOG;D;20100804;000000;492.18000;507.00000;491.05000;506.32000
US2.GOOG;D;20100805;000000;505.85000;508.60000;503.55900;508.10000
US2.GOOG;D;20100806;000000;505.42000;505.74000;496.15000;500.22000
US2.GOOG;D;20100809;000000;502.31000;505.50000;501.36320;505.35000
US2.GOOG;D;20100810;000000;501.63000;506.00000;498.57000;503.71000
US2.GOOG;D;20100811;000000;498.00000;498.00000;491.50000;491.74000
US2.GOOG;D;20100812;000000;483.94000;494.75000;482.51000;492.01000
US2.GOOG;D;20100813;000000;489.00000;491.19000;486.01000;486.35000
US2.GOOG;D;20100816;000000;484.80000;489.87000;480.60150;485.59000
US2.GOOG;D;20100817;000000;488.53000;494.70000;486.03000;490.52000
US2.GOOG;D;20100818;000000;490.35000;490.87000;481.55000;482.15000
US2.GOOG;D;20100819;000000;481.41000;482.51000;467.39000;467.97000
US2.GOOG;D;20100820;000000;468.41500;471.59000;461.03000;462.02000
US2.GOOG;D;20100823;000000;463.13470;468.25000;457.73000;464.07000
US2.GOOG;D;20100824;000000;457.44000;458.37000;450.92000;451.39000
US2.GOOG;D;20100825;000000;450.00000;457.81000;450.00000;454.62000
US2.GOOG;D;20100826;000000;456.50000;457.26000;450.44000;450.98000
US2.GOOG;D;20100827;000000;453.15000;459.99000;447.76000;458.83000
US2.GOOG;D;20100830;000000;458.84000;459.76000;452.45000;452.69000
US2.GOOG;D;20100831;000000;450.89000;454.87000;448.00000;450.02000
US2.GOOG;D;20100901;000000;454.98000;464.94000;452.50000;460.33500
US2.GOOG;D;20100902;000000;462.84000;464.43000;460.31000;463.18000
US2.GOOG;D;20100903;000000;470.52000;471.88000;468.55010;470.30000
US2.GOOG;D;20100907;000000;464.50190;467.59000;463.02000;464.40000
US2.GOOG;D;20100908;000000;465.19000;472.49970;464.51000;470.58000
US2.GOOG;D;20100909;000000;477.97000;480.40000;476.04000;476.18000
US2.GOOG;D;20100910;000000;479.02000;479.79000;475.08010;476.14000
US2.GOOG;D;20100913;000000;480.90000;484.35000;479.53000;482.27000
US2.GOOG;D;20100914;000000;481.96000;484.75000;480.08000;480.43000
US2.GOOG;D;20100915;000000;480.00000;481.89000;478.50000;480.64000
US2.GOOG;D;20100916;000000;479.55920;482.45000;479.41000;480.98900
US2.GOOG;D;20100917;000000;483.75000;491.20000;481.18000;490.15000
US2.GOOG;D;20100920;000000;492.49000;510.41000;492.06000;508.28000
US2.GOOG;D;20100921;000000;509.68000;519.98000;508.91000;513.46000
US2.GOOG;D;20100922;000000;512.86000;517.78000;511.68000;516.00000
US2.GOOG;D;20100923;000000;514.61000;519.68850;511.30000;513.48000
US2.GOOG;D;20100924;000000;521.12000;527.82900;518.26000;527.29000
US2.GOOG;D;20100927;000000;528.84810;536.84900;528.84780;530.41000
US2.GOOG;D;20100928;000000;533.48000;533.58000;518.45000;527.17000
US2.GOOG;D;20100929;000000;527.17000;532.93850;524.71100;527.69000
US2.GOOG;D;20100930;000000;529.16000;531.86900;518.92000;525.79000
US2.GOOG;D;20101001;000000;529.00000;530.62000;523.00000;525.62000
US2.GOOG;D;20101004;000000;524.95000;528.25000;518.85010;522.35000
US2.GOOG;D;20101005;000000;528.38000;540.00000;526.55000;538.23000
US2.GOOG;D;20101006;000000;539.00000;539.94990;529.94100;534.35000
US2.GOOG;D;20101007;000000;536.21000;537.20000;529.14000;530.01000
US2.GOOG;D;20101008;000000;532.08000;537.60500;527.62000;536.35000
US2.GOOG;D;20101011;000000;538.65000;544.60000;537.17000;538.84000
US2.GOOG;D;20101012;000000;540.29500;545.98990;537.79000;541.39000
US2.GOOG;D;20101013;000000;547.11500;547.49300;542.33000;543.30000
US2.GOOG;D;20101014;000000;544.20500;545.25000;537.11000;540.93000
US2.GOOG;D;20101015;000000;599.43880;601.64000;592.38000;601.45000
US2.GOOG;D;20101018;000000;600.68000;619.69000;600.65000;617.71000
US2.GOOG;D;20101019;000000;609.00000;614.82000;602.86000;607.83000
US2.GOOG;D;20101020;000000;608.14000;617.38000;607.50000;607.98000
US2.GOOG;D;20101021;000000;611.51000;616.00000;606.00000;611.99000
US2.GOOG;D;20101022;000000;612.02000;614.82000;610.05000;612.53000
US2.GOOG;D;20101025;000000;615.42650;624.74000;614.97000;616.50000
US2.GOOG;D;20101026;000000;613.13000;621.21000;611.03000;618.60000
US2.GOOG;D;20101027;000000;615.50000;620.00000;612.33000;616.47000
US2.GOOG;D;20101028;000000;619.27000;621.00000;613.30000;618.58000
US2.GOOG;D;20101029;000000;617.33000;619.00000;612.99000;613.70000
US2.GOOG;D;20101101;000000;615.70000;620.66000;611.21000;615.00000
US2.GOOG;D;20101102;000000;618.67000;620.00000;614.58000;615.60000
US2.GOOG;D;20101103;000000;617.45000;621.81000;613.50210;620.18000
US2.GOOG;D;20101104;000000;624.64000;629.91000;622.10000;624.27000
US2.GOOG;D;20101105;000000;623.58000;625.32000;621.11000;625.08000
US2.GOOG;D;20101108;000000;624.01000;629.49000;623.13000;626.77000
US2.GOOG;D;20101109;000000;630.00000;630.85000;620.51100;624.82000
US2.GOOG;D;20101110;000000;622.08000;623.00000;617.51000;622.88000
US2.GOOG;D;20101111;000000;619.70000;619.85000;614.21000;617.19000
US2.GOOG;D;20101112;000000;613.88000;616.90000;601.55000;603.29000
US2.GOOG;D;20101115;000000;603.00000;604.00000;594.05000;595.47000
US2.GOOG;D;20101116;000000;593.08000;597.89000;583.45000;583.72000
US2.GOOG;D;20101117;000000;584.93000;589.50000;581.36900;583.55000
US2.GOOG;D;20101118;000000;588.90000;599.98000;588.56000;596.56000
US2.GOOG;D;20101119;000000;596.60000;597.89000;590.34000;590.83000
US2.GOOG;D;20101122;000000;587.00180;593.44000;582.75000;591.22000
US2.GOOG;D;20101123;000000;587.01000;589.01000;578.20000;583.01000
US2.GOOG;D;20101124;000000;587.31000;596.60000;587.07000;594.97000
US2.GOOG;D;20101126;000000;590.46000;592.98000;587.00000;590.00000
US2.GOOG;D;20101129;000000;589.00000;589.68000;579.95000;582.11000
US2.GOOG;D;20101130;000000;574.00000;574.00000;553.31000;555.71000
US2.GOOG;D;20101201;000000;563.00000;571.57000;562.40000;564.35000
US2.GOOG;D;20101202;000000;568.35000;573.33000;565.35010;571.82000
US2.GOOG;D;20101203;000000;569.70000;576.48000;568.00000;573.00000
